,artist_name,track_name,track_id,popularity
1393,Justin Bieber,Intentions,364dI1bYnvamSnBJ8JcNzN,87
1394,YNW Melly,Suicidal (Remix) [feat. Juice WRLD],4S2uhQE8L9V6p7rj7SiauJ,83
1395,G Herbo,PTSD,3jT2LKH0RSbQ8jIUNFzXm5,82
1396,Sleepy Hallow,Deep End Freestyle,4zTPYAf5scZdp0LnwPPeWK,83
1397,The Weeknd,In Your Eyes,7szuecWAPwGoV1e5vGu8tl,91
1398,NLE Choppa,Shotta Flow 5,1orjH4IkSH9VrWmRCToKV8,81
1399,$uicideBoy$,"...And To Those I Love, Thanks For Sticking Around",41LhQUkElADQ5YUbpYv2D0,83
1400,Chris Brown,Go Crazy,1IIKrJVP1C9N7iPtG6eOsK,89
1401,The Kid LAROI,GO (feat. Juice WRLD),2t7D3y0jvYjR8IP9Bosyew,87
1402,Drake,Toosie Slide,127QTOFJsJQp5LbJbu3A1y,92
1403,Taylor Swift,mirrorball,0ZNU020wNYvgW84iljPkPP,85
1404,Juice WRLD,Titanic,1QoG0Yqz1onMsdbOibZVke,85
1405,Taylor Swift,seven,6KJqZcs9XDgVck7Lg9QOTC,85
1406,DJ Khaled,POPSTAR (feat. Drake),6EDO9iiTtwNv6waLwa1UUq,90
1407,Taylor Swift,invisible string,6VsvKPJ4xjVNKpI8VVZ3SV,85
1408,Juice WRLD,Bad Energy,0JoWBcL61YWLXM5vW0YTHO,85
1409,Juice WRLD,Stay High,1AnkdcHl86kEhDvhaKDuIe,85
1410,Taylor Swift,this is me trying,7kt9e9LFSpN1zQtYEl19o1,85
1411,Ariana Grande,Stuck with U (with Justin Bieber),4HBZA5flZLE435QTztThqH,93
1412,Taylor Swift,illicit affairs,2NmsngXHeC1GQ9wWrzhOMf,85
1413,Juice WRLD,Up Up And Away,5lcIegmdblnWqT9nS9EhZj,85
1414,Taylor Swift,betty,5kI4eCXXzyuIUXjQra0Cxi,84
1415,Lady Gaga,Rain On Me (with Ariana Grande),24ySl2hOPGCDcxBxFIqWBu,92
1416,Polo G,21,3JKgcAa7r07ocVWcV8bS0H,85
1417,Marshmello,Be Kind (with Halsey),3Z8FwOEN59mRMxDCtb8N0A,91
1418,Taylor Swift,mad woman,2QDyYdZyhlP2fp79KZX8Bi,84
1419,Juice WRLD,Man Of The Year,1uA914Md6wsy9NDryyBypH,84
1420,Juice WRLD,Fighting Demons,0jo6Nd4iJU0UFHqS0Xd4l4,84
1421,Juice WRLD,Tell Me U Luv Me (with Trippie Redd),7iIzwqG5UxPYwTYUUK4pzU,84
1422,Taylor Swift,epiphany,08fa9LFcFBTcilB3iq2e2A,83
1423,Jawsh 685,Savage Love (Laxed - Siren Beat),1xQ6trAsedVPCdbtDAmk0c,96
1424,Taylor Swift,peace,7MbT4I8qGntX4fMdqMQgke,83
1425,Future,Life Is Good (feat. Drake),5yY9lUy8nbvjM1Uyo1Uqoc,88
1426,6ix9ine,GOOBA,4NhDYoQTYCdWHTvlbGVgwo,91
1427,Juice WRLD,Screw Juice,2XSO13Gyndo7MDdtYibIxO,84
1428,Juice WRLD,Can't Die,6DuHcOuuGWXNvF3uocsrBa,84
1429,Taylor Swift,hoax,6MWoRt97mnSTXZhu3ggi9C,82
1430,Juice WRLD,I Want It,6RsRMf9e4KUyo3MecGffNL,83
1431,Pop Smoke,Got It On Me,25zlnOAzbVoOzIeXSvQFf1,86
1432,DJ Khaled,GREECE (feat. Drake),35RJhm1pEovTBwnNR0zWad,87
1433,Eminem,Godzilla (feat. Juice WRLD),7FIWs0pqAYbP91WWM0vlTQ,88
1434,Lil Uzi Vert,Myron,56uXDJRCuoS7abX3SkzHKQ,83
1435,BLACKPINK,How You Like That,3vAn0qZzdyuHamcrpkfiX3,89
1436,Lil Mosey,Blueberry Faygo,22LAwLoDA5b4AaGSkg6bKW,88
1437,iann dior,Prospect (ft. Lil Baby),4Zjdzxx0dsavsr7Ehr8fGE,82
1438,Tyla Yaweh,Tommy Lee (feat. Post Malone),5QZKcQDp0tCcvMdyqEciBV,84
1439,Curtis Waters,Stunnin' (feat. Harm Franklin),2D0dj3hVkRQJCp63cxCPEx,87
1440,Lil Baby,Emotionally Scarred,7ge7BHazYbVKi8qyZUX1Bm,82
1441,Diplo,Heartless (feat. Morgan Wallen),3FU6urUVsgXa6RBuV2PdRk,81
1442,Justin Bieber,Intentions,364dI1bYnvamSnBJ8JcNzN,87
1443,YNW Melly,Suicidal (Remix) [feat. Juice WRLD],4S2uhQE8L9V6p7rj7SiauJ,83
1444,G Herbo,PTSD,3jT2LKH0RSbQ8jIUNFzXm5,82
1445,Sleepy Hallow,Deep End Freestyle,4zTPYAf5scZdp0LnwPPeWK,83
1446,The Weeknd,In Your Eyes,7szuecWAPwGoV1e5vGu8tl,91
1447,NLE Choppa,Shotta Flow 5,1orjH4IkSH9VrWmRCToKV8,81
1448,$uicideBoy$,"...And To Those I Love, Thanks For Sticking Around",41LhQUkElADQ5YUbpYv2D0,83
1449,Dua Lipa,Break My Heart,1raaNykBg1bDnWENUiglUA,88
1450,The Kid LAROI,GO (feat. Juice WRLD),2t7D3y0jvYjR8IP9Bosyew,87
1451,Drake,Toosie Slide,127QTOFJsJQp5LbJbu3A1y,92
1452,Taylor Swift,mirrorball,0ZNU020wNYvgW84iljPkPP,85
1453,Juice WRLD,Titanic,1QoG0Yqz1onMsdbOibZVke,85
1454,Taylor Swift,seven,6KJqZcs9XDgVck7Lg9QOTC,85
1455,DJ Khaled,POPSTAR (feat. Drake),6EDO9iiTtwNv6waLwa1UUq,90
1456,Taylor Swift,invisible string,6VsvKPJ4xjVNKpI8VVZ3SV,85
1457,Juice WRLD,Bad Energy,0JoWBcL61YWLXM5vW0YTHO,85
1458,Juice WRLD,Stay High,1AnkdcHl86kEhDvhaKDuIe,85
1459,Taylor Swift,this is me trying,7kt9e9LFSpN1zQtYEl19o1,85
1460,Ariana Grande,Stuck with U (with Justin Bieber),4HBZA5flZLE435QTztThqH,93
1461,Taylor Swift,illicit affairs,2NmsngXHeC1GQ9wWrzhOMf,85
1462,Juice WRLD,Up Up And Away,5lcIegmdblnWqT9nS9EhZj,85
1463,Taylor Swift,betty,5kI4eCXXzyuIUXjQra0Cxi,84
1464,Lady Gaga,Rain On Me (with Ariana Grande),24ySl2hOPGCDcxBxFIqWBu,92
1465,Polo G,21,3JKgcAa7r07ocVWcV8bS0H,85
1466,Marshmello,Be Kind (with Halsey),3Z8FwOEN59mRMxDCtb8N0A,91
1467,Taylor Swift,mad woman,2QDyYdZyhlP2fp79KZX8Bi,84
1468,Juice WRLD,Man Of The Year,1uA914Md6wsy9NDryyBypH,84
1469,Juice WRLD,Fighting Demons,0jo6Nd4iJU0UFHqS0Xd4l4,84
1470,Juice WRLD,Tell Me U Luv Me (with Trippie Redd),7iIzwqG5UxPYwTYUUK4pzU,84
1471,Taylor Swift,epiphany,08fa9LFcFBTcilB3iq2e2A,83
1472,Jawsh 685,Savage Love (Laxed - Siren Beat),1xQ6trAsedVPCdbtDAmk0c,96
1473,Taylor Swift,peace,7MbT4I8qGntX4fMdqMQgke,83
1474,Future,Life Is Good (feat. Drake),5yY9lUy8nbvjM1Uyo1Uqoc,88
1475,6ix9ine,GOOBA,4NhDYoQTYCdWHTvlbGVgwo,91
1476,Juice WRLD,Screw Juice,2XSO13Gyndo7MDdtYibIxO,84
1477,Juice WRLD,Can't Die,6DuHcOuuGWXNvF3uocsrBa,84
1478,Taylor Swift,hoax,6MWoRt97mnSTXZhu3ggi9C,82
1479,Juice WRLD,I Want It,6RsRMf9e4KUyo3MecGffNL,83
1480,Pop Smoke,Got It On Me,25zlnOAzbVoOzIeXSvQFf1,86
1481,DJ Khaled,GREECE (feat. Drake),35RJhm1pEovTBwnNR0zWad,87
1482,Eminem,Godzilla (feat. Juice WRLD),7FIWs0pqAYbP91WWM0vlTQ,88
1483,Lil Uzi Vert,Myron,56uXDJRCuoS7abX3SkzHKQ,83
1484,BLACKPINK,How You Like That,3vAn0qZzdyuHamcrpkfiX3,89
1485,Lil Mosey,Blueberry Faygo,22LAwLoDA5b4AaGSkg6bKW,88
1486,iann dior,Prospect (ft. Lil Baby),4Zjdzxx0dsavsr7Ehr8fGE,82
1487,Tyla Yaweh,Tommy Lee (feat. Post Malone),5QZKcQDp0tCcvMdyqEciBV,84
1488,Curtis Waters,Stunnin' (feat. Harm Franklin),2D0dj3hVkRQJCp63cxCPEx,87
1489,Lil Baby,Emotionally Scarred,7ge7BHazYbVKi8qyZUX1Bm,82
1490,Diplo,Heartless (feat. Morgan Wallen),3FU6urUVsgXa6RBuV2PdRk,81
1491,Justin Bieber,Intentions,364dI1bYnvamSnBJ8JcNzN,87
1492,YNW Melly,Suicidal (Remix) [feat. Juice WRLD],4S2uhQE8L9V6p7rj7SiauJ,83
1493,G Herbo,PTSD,3jT2LKH0RSbQ8jIUNFzXm5,82
1494,Sleepy Hallow,Deep End Freestyle,4zTPYAf5scZdp0LnwPPeWK,83
1495,The Weeknd,In Your Eyes,7szuecWAPwGoV1e5vGu8tl,91
1496,NLE Choppa,Shotta Flow 5,1orjH4IkSH9VrWmRCToKV8,81
1497,$uicideBoy$,"...And To Those I Love, Thanks For Sticking Around",41LhQUkElADQ5YUbpYv2D0,83
1498,Dua Lipa,Break My Heart,1raaNykBg1bDnWENUiglUA,88
1499,Morgan Wallen,More Than My Hometown,6FniJZn4agmDtPx1pKZQsa,79
1500,Drake,Toosie Slide,127QTOFJsJQp5LbJbu3A1y,92
1501,Taylor Swift,mirrorball,0ZNU020wNYvgW84iljPkPP,85
1502,Juice WRLD,Titanic,1QoG0Yqz1onMsdbOibZVke,85
1503,Taylor Swift,seven,6KJqZcs9XDgVck7Lg9QOTC,85
1504,DJ Khaled,POPSTAR (feat. Drake),6EDO9iiTtwNv6waLwa1UUq,90
1505,Taylor Swift,invisible string,6VsvKPJ4xjVNKpI8VVZ3SV,85
1506,Juice WRLD,Bad Energy,0JoWBcL61YWLXM5vW0YTHO,85
1507,Juice WRLD,Stay High,1AnkdcHl86kEhDvhaKDuIe,85
1508,Taylor Swift,this is me trying,7kt9e9LFSpN1zQtYEl19o1,85
1509,Ariana Grande,Stuck with U (with Justin Bieber),4HBZA5flZLE435QTztThqH,93
1510,Taylor Swift,illicit affairs,2NmsngXHeC1GQ9wWrzhOMf,85
1511,Juice WRLD,Up Up And Away,5lcIegmdblnWqT9nS9EhZj,85
1512,Taylor Swift,betty,5kI4eCXXzyuIUXjQra0Cxi,84
1513,Lady Gaga,Rain On Me (with Ariana Grande),24ySl2hOPGCDcxBxFIqWBu,92
1514,Polo G,21,3JKgcAa7r07ocVWcV8bS0H,85
1515,Marshmello,Be Kind (with Halsey),3Z8FwOEN59mRMxDCtb8N0A,91
1516,Taylor Swift,mad woman,2QDyYdZyhlP2fp79KZX8Bi,84
1517,Juice WRLD,Man Of The Year,1uA914Md6wsy9NDryyBypH,84
1518,Juice WRLD,Fighting Demons,0jo6Nd4iJU0UFHqS0Xd4l4,84
1519,Juice WRLD,Tell Me U Luv Me (with Trippie Redd),7iIzwqG5UxPYwTYUUK4pzU,84
1520,Taylor Swift,epiphany,08fa9LFcFBTcilB3iq2e2A,83
1521,Jawsh 685,Savage Love (Laxed - Siren Beat),1xQ6trAsedVPCdbtDAmk0c,96
1522,Taylor Swift,peace,7MbT4I8qGntX4fMdqMQgke,83
1523,Future,Life Is Good (feat. Drake),5yY9lUy8nbvjM1Uyo1Uqoc,88
1524,6ix9ine,GOOBA,4NhDYoQTYCdWHTvlbGVgwo,91
1525,Juice WRLD,Screw Juice,2XSO13Gyndo7MDdtYibIxO,84
1526,Juice WRLD,Can't Die,6DuHcOuuGWXNvF3uocsrBa,84
1527,Taylor Swift,hoax,6MWoRt97mnSTXZhu3ggi9C,82
1528,Juice WRLD,I Want It,6RsRMf9e4KUyo3MecGffNL,83
1529,Pop Smoke,Got It On Me,25zlnOAzbVoOzIeXSvQFf1,86
1530,DJ Khaled,GREECE (feat. Drake),35RJhm1pEovTBwnNR0zWad,87
1531,Eminem,Godzilla (feat. Juice WRLD),7FIWs0pqAYbP91WWM0vlTQ,88
1532,Lil Uzi Vert,Myron,56uXDJRCuoS7abX3SkzHKQ,83
1533,BLACKPINK,How You Like That,3vAn0qZzdyuHamcrpkfiX3,89
1534,Lil Mosey,Blueberry Faygo,22LAwLoDA5b4AaGSkg6bKW,88
1535,iann dior,Prospect (ft. Lil Baby),4Zjdzxx0dsavsr7Ehr8fGE,82
1536,Tyla Yaweh,Tommy Lee (feat. Post Malone),5QZKcQDp0tCcvMdyqEciBV,84
1537,Curtis Waters,Stunnin' (feat. Harm Franklin),2D0dj3hVkRQJCp63cxCPEx,87
1538,Lil Baby,Emotionally Scarred,7ge7BHazYbVKi8qyZUX1Bm,82
1539,Diplo,Heartless (feat. Morgan Wallen),3FU6urUVsgXa6RBuV2PdRk,81
1540,Justin Bieber,Intentions,364dI1bYnvamSnBJ8JcNzN,87
1541,YNW Melly,Suicidal (Remix) [feat. Juice WRLD],4S2uhQE8L9V6p7rj7SiauJ,83
1542,G Herbo,PTSD,3jT2LKH0RSbQ8jIUNFzXm5,82
1543,Sleepy Hallow,Deep End Freestyle,4zTPYAf5scZdp0LnwPPeWK,83
1544,The Weeknd,In Your Eyes,7szuecWAPwGoV1e5vGu8tl,91
1545,NLE Choppa,Shotta Flow 5,1orjH4IkSH9VrWmRCToKV8,81
1546,$uicideBoy$,"...And To Those I Love, Thanks For Sticking Around",41LhQUkElADQ5YUbpYv2D0,83
1547,Dua Lipa,Break My Heart,1raaNykBg1bDnWENUiglUA,88
1548,Morgan Wallen,More Than My Hometown,6FniJZn4agmDtPx1pKZQsa,79
1549,Jawsh 685,Savage Love (Laxed - Siren Beat),5T490vvoFNU6psep0NPmxs,88
1550,Taylor Swift,mirrorball,0ZNU020wNYvgW84iljPkPP,85
1551,Juice WRLD,Titanic,1QoG0Yqz1onMsdbOibZVke,85
1552,Taylor Swift,seven,6KJqZcs9XDgVck7Lg9QOTC,85
1553,DJ Khaled,POPSTAR (feat. Drake),6EDO9iiTtwNv6waLwa1UUq,90
1554,Taylor Swift,invisible string,6VsvKPJ4xjVNKpI8VVZ3SV,85
1555,Juice WRLD,Bad Energy,0JoWBcL61YWLXM5vW0YTHO,85
1556,Juice WRLD,Stay High,1AnkdcHl86kEhDvhaKDuIe,85
1557,Taylor Swift,this is me trying,7kt9e9LFSpN1zQtYEl19o1,85
1558,Ariana Grande,Stuck with U (with Justin Bieber),4HBZA5flZLE435QTztThqH,93
1559,Taylor Swift,illicit affairs,2NmsngXHeC1GQ9wWrzhOMf,85
1560,Juice WRLD,Up Up And Away,5lcIegmdblnWqT9nS9EhZj,85
1561,Taylor Swift,betty,5kI4eCXXzyuIUXjQra0Cxi,84
1562,Lady Gaga,Rain On Me (with Ariana Grande),24ySl2hOPGCDcxBxFIqWBu,92
1563,Polo G,21,3JKgcAa7r07ocVWcV8bS0H,85
1564,Marshmello,Be Kind (with Halsey),3Z8FwOEN59mRMxDCtb8N0A,91
1565,Taylor Swift,mad woman,2QDyYdZyhlP2fp79KZX8Bi,84
1566,Juice WRLD,Man Of The Year,1uA914Md6wsy9NDryyBypH,84
1567,Juice WRLD,Fighting Demons,0jo6Nd4iJU0UFHqS0Xd4l4,84
1568,Juice WRLD,Tell Me U Luv Me (with Trippie Redd),7iIzwqG5UxPYwTYUUK4pzU,84
1569,Taylor Swift,epiphany,08fa9LFcFBTcilB3iq2e2A,83
1570,Jawsh 685,Savage Love (Laxed - Siren Beat),1xQ6trAsedVPCdbtDAmk0c,96
1571,Taylor Swift,peace,7MbT4I8qGntX4fMdqMQgke,83
1572,Future,Life Is Good (feat. Drake),5yY9lUy8nbvjM1Uyo1Uqoc,88
1573,6ix9ine,GOOBA,4NhDYoQTYCdWHTvlbGVgwo,91
1574,Juice WRLD,Screw Juice,2XSO13Gyndo7MDdtYibIxO,84
1575,Juice WRLD,Can't Die,6DuHcOuuGWXNvF3uocsrBa,84
1576,Taylor Swift,hoax,6MWoRt97mnSTXZhu3ggi9C,82
1577,Juice WRLD,I Want It,6RsRMf9e4KUyo3MecGffNL,83
1578,Pop Smoke,Got It On Me,25zlnOAzbVoOzIeXSvQFf1,86
1579,DJ Khaled,GREECE (feat. Drake),35RJhm1pEovTBwnNR0zWad,87
1580,Eminem,Godzilla (feat. Juice WRLD),7FIWs0pqAYbP91WWM0vlTQ,88
1581,Lil Uzi Vert,Myron,56uXDJRCuoS7abX3SkzHKQ,83
1582,BLACKPINK,How You Like That,3vAn0qZzdyuHamcrpkfiX3,89
1583,Lil Mosey,Blueberry Faygo,22LAwLoDA5b4AaGSkg6bKW,88
1584,iann dior,Prospect (ft. Lil Baby),4Zjdzxx0dsavsr7Ehr8fGE,82
1585,Tyla Yaweh,Tommy Lee (feat. Post Malone),5QZKcQDp0tCcvMdyqEciBV,84
1586,Curtis Waters,Stunnin' (feat. Harm Franklin),2D0dj3hVkRQJCp63cxCPEx,87
1587,Lil Baby,Emotionally Scarred,7ge7BHazYbVKi8qyZUX1Bm,82
1588,Diplo,Heartless (feat. Morgan Wallen),3FU6urUVsgXa6RBuV2PdRk,81
1589,Justin Bieber,Intentions,364dI1bYnvamSnBJ8JcNzN,87
1590,YNW Melly,Suicidal (Remix) [feat. Juice WRLD],4S2uhQE8L9V6p7rj7SiauJ,83
1591,G Herbo,PTSD,3jT2LKH0RSbQ8jIUNFzXm5,82
1592,Sleepy Hallow,Deep End Freestyle,4zTPYAf5scZdp0LnwPPeWK,83
1593,The Weeknd,In Your Eyes,7szuecWAPwGoV1e5vGu8tl,91
1594,NLE Choppa,Shotta Flow 5,1orjH4IkSH9VrWmRCToKV8,81
1595,$uicideBoy$,"...And To Those I Love, Thanks For Sticking Around",41LhQUkElADQ5YUbpYv2D0,83
1596,Dua Lipa,Break My Heart,1raaNykBg1bDnWENUiglUA,88
1597,Morgan Wallen,More Than My Hometown,6FniJZn4agmDtPx1pKZQsa,79
1598,Jawsh 685,Savage Love (Laxed - Siren Beat),5T490vvoFNU6psep0NPmxs,88
1599,Lil Uzi Vert,P2,3kW4z2pIj5VY5fLjBrMRL5,82
1600,Juice WRLD,Titanic,1QoG0Yqz1onMsdbOibZVke,85
1601,Taylor Swift,seven,6KJqZcs9XDgVck7Lg9QOTC,85
1602,DJ Khaled,POPSTAR (feat. Drake),6EDO9iiTtwNv6waLwa1UUq,90
1603,Taylor Swift,invisible string,6VsvKPJ4xjVNKpI8VVZ3SV,85
1604,Juice WRLD,Bad Energy,0JoWBcL61YWLXM5vW0YTHO,85
1605,Juice WRLD,Stay High,1AnkdcHl86kEhDvhaKDuIe,85
1606,Taylor Swift,this is me trying,7kt9e9LFSpN1zQtYEl19o1,85
1607,Ariana Grande,Stuck with U (with Justin Bieber),4HBZA5flZLE435QTztThqH,93
1608,Taylor Swift,illicit affairs,2NmsngXHeC1GQ9wWrzhOMf,85
1609,Juice WRLD,Up Up And Away,5lcIegmdblnWqT9nS9EhZj,85
1610,Taylor Swift,betty,5kI4eCXXzyuIUXjQra0Cxi,84
1611,Lady Gaga,Rain On Me (with Ariana Grande),24ySl2hOPGCDcxBxFIqWBu,92
1612,Polo G,21,3JKgcAa7r07ocVWcV8bS0H,85
1613,Marshmello,Be Kind (with Halsey),3Z8FwOEN59mRMxDCtb8N0A,91
1614,Taylor Swift,mad woman,2QDyYdZyhlP2fp79KZX8Bi,84
1615,Juice WRLD,Man Of The Year,1uA914Md6wsy9NDryyBypH,84
1616,Juice WRLD,Fighting Demons,0jo6Nd4iJU0UFHqS0Xd4l4,84
1617,Juice WRLD,Tell Me U Luv Me (with Trippie Redd),7iIzwqG5UxPYwTYUUK4pzU,84
1618,Taylor Swift,epiphany,08fa9LFcFBTcilB3iq2e2A,83
1619,Jawsh 685,Savage Love (Laxed - Siren Beat),1xQ6trAsedVPCdbtDAmk0c,96
1620,Taylor Swift,peace,7MbT4I8qGntX4fMdqMQgke,83
1621,Future,Life Is Good (feat. Drake),5yY9lUy8nbvjM1Uyo1Uqoc,88
1622,6ix9ine,GOOBA,4NhDYoQTYCdWHTvlbGVgwo,91
1623,Juice WRLD,Screw Juice,2XSO13Gyndo7MDdtYibIxO,84
1624,Juice WRLD,Can't Die,6DuHcOuuGWXNvF3uocsrBa,84
1625,Taylor Swift,hoax,6MWoRt97mnSTXZhu3ggi9C,82
1626,Juice WRLD,I Want It,6RsRMf9e4KUyo3MecGffNL,83
1627,Pop Smoke,Got It On Me,25zlnOAzbVoOzIeXSvQFf1,86
1628,DJ Khaled,GREECE (feat. Drake),35RJhm1pEovTBwnNR0zWad,87
1629,Eminem,Godzilla (feat. Juice WRLD),7FIWs0pqAYbP91WWM0vlTQ,88
1630,Lil Uzi Vert,Myron,56uXDJRCuoS7abX3SkzHKQ,83
1631,BLACKPINK,How You Like That,3vAn0qZzdyuHamcrpkfiX3,89
1632,Lil Mosey,Blueberry Faygo,22LAwLoDA5b4AaGSkg6bKW,88
1633,iann dior,Prospect (ft. Lil Baby),4Zjdzxx0dsavsr7Ehr8fGE,82
1634,Tyla Yaweh,Tommy Lee (feat. Post Malone),5QZKcQDp0tCcvMdyqEciBV,84
1635,Curtis Waters,Stunnin' (feat. Harm Franklin),2D0dj3hVkRQJCp63cxCPEx,87
1636,Lil Baby,Emotionally Scarred,7ge7BHazYbVKi8qyZUX1Bm,82
1637,Diplo,Heartless (feat. Morgan Wallen),3FU6urUVsgXa6RBuV2PdRk,81
1638,Justin Bieber,Intentions,364dI1bYnvamSnBJ8JcNzN,87
1639,YNW Melly,Suicidal (Remix) [feat. Juice WRLD],4S2uhQE8L9V6p7rj7SiauJ,83
1640,G Herbo,PTSD,3jT2LKH0RSbQ8jIUNFzXm5,82
1641,Sleepy Hallow,Deep End Freestyle,4zTPYAf5scZdp0LnwPPeWK,83
1642,The Weeknd,In Your Eyes,7szuecWAPwGoV1e5vGu8tl,91
1643,NLE Choppa,Shotta Flow 5,1orjH4IkSH9VrWmRCToKV8,81
1644,$uicideBoy$,"...And To Those I Love, Thanks For Sticking Around",41LhQUkElADQ5YUbpYv2D0,83
1645,Dua Lipa,Break My Heart,1raaNykBg1bDnWENUiglUA,88
1646,Morgan Wallen,More Than My Hometown,6FniJZn4agmDtPx1pKZQsa,79
1647,Jawsh 685,Savage Love (Laxed - Siren Beat),5T490vvoFNU6psep0NPmxs,88
1648,Lil Uzi Vert,P2,3kW4z2pIj5VY5fLjBrMRL5,82
1649,Megan Thee Stallion,Girls in the Hood,6WbTTAGKrQtCQvmc5BuYfh,80
1650,Taylor Swift,seven,6KJqZcs9XDgVck7Lg9QOTC,85
1651,DJ Khaled,POPSTAR (feat. Drake),6EDO9iiTtwNv6waLwa1UUq,90
1652,Taylor Swift,invisible string,6VsvKPJ4xjVNKpI8VVZ3SV,85
1653,Juice WRLD,Bad Energy,0JoWBcL61YWLXM5vW0YTHO,85
1654,Juice WRLD,Stay High,1AnkdcHl86kEhDvhaKDuIe,85
1655,Taylor Swift,this is me trying,7kt9e9LFSpN1zQtYEl19o1,85
1656,Ariana Grande,Stuck with U (with Justin Bieber),4HBZA5flZLE435QTztThqH,93
1657,Taylor Swift,illicit affairs,2NmsngXHeC1GQ9wWrzhOMf,85
1658,Juice WRLD,Up Up And Away,5lcIegmdblnWqT9nS9EhZj,85
1659,Taylor Swift,betty,5kI4eCXXzyuIUXjQra0Cxi,84
1660,Lady Gaga,Rain On Me (with Ariana Grande),24ySl2hOPGCDcxBxFIqWBu,92
1661,Polo G,21,3JKgcAa7r07ocVWcV8bS0H,85
1662,Marshmello,Be Kind (with Halsey),3Z8FwOEN59mRMxDCtb8N0A,91
1663,Taylor Swift,mad woman,2QDyYdZyhlP2fp79KZX8Bi,84
1664,Juice WRLD,Man Of The Year,1uA914Md6wsy9NDryyBypH,84
1665,Juice WRLD,Fighting Demons,0jo6Nd4iJU0UFHqS0Xd4l4,84
1666,Juice WRLD,Tell Me U Luv Me (with Trippie Redd),7iIzwqG5UxPYwTYUUK4pzU,84
1667,Taylor Swift,epiphany,08fa9LFcFBTcilB3iq2e2A,83
1668,Jawsh 685,Savage Love (Laxed - Siren Beat),1xQ6trAsedVPCdbtDAmk0c,96
1669,Taylor Swift,peace,7MbT4I8qGntX4fMdqMQgke,83
